flag,vessel_name,fishing_hours,fishing_area,owner,vessel_type,owner_address,owner_providence_state,owner_country,owner_latitude,owner_longitude,home_port_name,home_port_providence_state,home_port_country,home_port_latitude,home_port_longitude
FSM,PACIFICJOURNEYNO.101,69.9,fsm_eez,Great Ocean Seafood FSM LTD.,Purse seiner,"P.O. Box 1450, Kolonia",Pohnpei,FM,6.95,158.1675,Kosrae,Kosrae,FSM,5.0,162.0
FSM,PACIFICJOURNEYNO.101,126.63,png_eez,Great Ocean Seafood FSM LTD.,Purse seiner,"P.O. Box 1450, Kolonia",Pohnpei,FM,6.95,158.1675,Kosrae,Kosrae,FSM,5.0,162.0
FSM,PACIFICJOURNEYNO.101,4.21,kiribati1_eez,Great Ocean Seafood FSM LTD.,Purse seiner,"P.O. Box 1450, Kolonia",Pohnpei,FM,6.95,158.1675,Kosrae,Kosrae,FSM,5.0,162.0
FSM,PERSEVERANCE NO 282,16.59,fsm_eez,LYK HOLDING LIMITED,Tuna purse seiner,P.O. Box 1450,"Kolonia, Pohnpei",FSM,6.96225,158.24778,Kosrae,Kosrae,FSM,5.0,162.0
FSM,PERSEVERANCE NO.768,5.28,rmi_eez,DAYANG GLOBAL SEAFOOD INC.,Tuna purse seiner,P.O. Box 1450,"Kolonia, Pohnpei",FSM,6.96225,158.24778,Kosrae,Kosrae,FSM,5.0,162.0
FSM,PERSEVERANCE NO.768,2.87,nauru_eez,DAYANG GLOBAL SEAFOOD INC.,Tuna purse seiner,P.O. Box 1450,"Kolonia, Pohnpei",FSM,6.96225,158.24778,Kosrae,Kosrae,FSM,5.0,162.0
FSM,PERSEVERANCE NO.768,2.76,hsp4,DAYANG GLOBAL SEAFOOD INC.,Tuna purse seiner,P.O. Box 1450,"Kolonia, Pohnpei",FSM,6.96225,158.24778,Kosrae,Kosrae,FSM,5.0,162.0
FSM,PERSEVERANCE NO.768,55.16,fsm_eez,DAYANG GLOBAL SEAFOOD INC.,Tuna purse seiner,P.O. Box 1450,"Kolonia, Pohnpei",FSM,6.96225,158.24778,Kosrae,Kosrae,FSM,5.0,162.0
FSM,PERSEVERANCE NO.768,177.16,png_eez,DAYANG GLOBAL SEAFOOD INC.,Tuna purse seiner,P.O. Box 1450,"Kolonia, Pohnpei",FSM,6.96225,158.24778,Kosrae,Kosrae,FSM,5.0,162.0
FSM,PERSEVERANCE NO.768,0.3,kiribati1_eez,DAYANG GLOBAL SEAFOOD INC.,Tuna purse seiner,P.O. Box 1450,"Kolonia, Pohnpei",FSM,6.96225,158.24778,Kosrae,Kosrae,FSM,5.0,162.0
FSM,PERSEVERANCE NO.768,7.58,solomon_islands_eez,DAYANG GLOBAL SEAFOOD INC.,Tuna purse seiner,P.O. Box 1450,"Kolonia, Pohnpei",FSM,6.96225,158.24778,Kosrae,Kosrae,FSM,5.0,162.0
FSM,QUEEN ALEXANDRA 959,0.85,hsp1,CityPro Management Limited,Purse seiner,P.O. Box 1833 Kolonia,Pohnpei State,FSM,6.96,158.215,Pohnpei,Pohnpei State,FSM,6.9685,158.2154
FSM,QUEEN ALEXANDRA 959,0.17,usa_eez,CityPro Management Limited,Purse seiner,P.O. Box 1833 Kolonia,Pohnpei State,FSM,6.96,158.215,Pohnpei,Pohnpei State,FSM,6.9685,158.2154
FSM,QUEEN ALEXANDRA 959,19.57,fsm_eez,CityPro Management Limited,Purse seiner,P.O. Box 1833 Kolonia,Pohnpei State,FSM,6.96,158.215,Pohnpei,Pohnpei State,FSM,6.9685,158.2154
FSM,QUEEN ALEXANDRA 959,1.32,solomon_islands_eez,CityPro Management Limited,Purse seiner,P.O. Box 1833 Kolonia,Pohnpei State,FSM,6.96,158.215,Pohnpei,Pohnpei State,FSM,6.9685,158.2154
FSM,QUEEN ANNE 959,16.0,fsm_eez,Millefiori Llimited,Purse seiner,P.O Box 1833 Kolonia,Pohnpei,FSM,6.9625,158.2125,Pohnpei,Pohnpei State,FSM,6.9685,158.2154
FSM,QUEEN ANNE 959,105.31,png_eez,Millefiori Llimited,Purse seiner,P.O Box 1833 Kolonia,Pohnpei,FSM,6.9625,158.2125,Pohnpei,Pohnpei State,FSM,6.9685,158.2154
FSM,QUEEN ANNE 959,6.41,kiribati1_eez,Millefiori Llimited,Purse seiner,P.O Box 1833 Kolonia,Pohnpei,FSM,6.9625,158.2125,Pohnpei,Pohnpei State,FSM,6.9685,158.2154
FSM,QUEEN ISABELLA 88,2.24,nauru_eez,CityPro Management Limited,Purse seiner,P.O. BOX 1833 Kolonia,Pohnpei State,FM,6.96222,158.22778,Pohnpei,Pohnpei State,FSM,6.9685,158.2154
FSM,QUEEN ISABELLA 88,3.11,fsm_eez,CityPro Management Limited,Purse seiner,P.O. BOX 1833 Kolonia,Pohnpei State,FM,6.96222,158.22778,Pohnpei,Pohnpei State,FSM,6.9685,158.2154
FSM,QUEEN ISABELLA 88,1.19,png_eez,CityPro Management Limited,Purse seiner,P.O. BOX 1833 Kolonia,Pohnpei State,FM,6.96222,158.22778,Pohnpei,Pohnpei State,FSM,6.9685,158.2154
FSM,TAIYO CHUUK,0.28,fsm_eez,TAIYO MICRONESIA CORPORATION,Purse seiner,Kapwarsou Str NFC Building PO BOX R,"Kolonia, Pohnpei",FSM,6.97444,158.20861,Pohnpei,Pohnpei State,FSM,6.9685,158.2154
FSM,TAIYO CHUUK,12.07,png_eez,TAIYO MICRONESIA CORPORATION,Purse seiner,Kapwarsou Str NFC Building PO BOX R,"Kolonia, Pohnpei",FSM,6.97444,158.20861,Pohnpei,Pohnpei State,FSM,6.9685,158.2154
FSM,TAIYO POHNPEI,10.13,fsm_eez,TAIYO MICRONESIA CORPORATION,Purse seiner,Kapwar Sou Street NFC Building,Pohnpei State,FSM,6.96333,158.25,Pohnpei,Pohnpei State,FSM,6.9685,158.2154
FSM,TAIYO WAAB,14.08,fsm_eez,Taiyo Micronesia Corporation,Purse seiner,"c/o Kapwarsou Street, NFC Building, P.O. Box R, Kolonia",Pohnpei,FSM,6.96667,158.25,Pohnpei,Pohnpei State,FSM,6.9685,158.2154
IDN,SINAR ARINDO -6,68.42,palau_eez,"SINAR ARINDO SEMESTA, PT.",Purse seiner,"Kawasan Industri Perikanan Pelabuhan Samudera Blok. K Kav No.4, Kel. Penjaringan, Kec. Penjaringan, Kota Jakarta Utara, Prov. DKI Jakarta",Jakarta,IDN,-6.12813,106.84128,Semarang,Central Java,ID,-6.96627,110.41921
IDN,TAMBAH JAYA,10.82,png_eez,"STARINDO JAYA MAJU, PT.",Purse seiner,"Muara Baru Center Gedung B No. 118-119, Kel. Penjaringan, Kec. Penjaringan",Jakarta Utara,IDN,-6.1425,106.792221,Cirebon (Tjeribon),West Java,ID,-6.73333,108.55
IDN,TRANS MITRAMAS 5,2.55,palau_eez,"OCEAN MITRAMAS, PT.",Purse seiner,"Jln. Gondangdia Kecil 2 A, RT.001/RW.005, Kel. Cikini, Kec. Menteng",Jakarta Pusat,IDN,-6.194711,106.832068,Jakarta,Jakarta,IDN,-6.2085,106.8456
JPN,ASAHI MARU NO8,132.77,rmi_eez,ASAHI GYOGYO KABUSHIKI KAISHA,Pole and line vessel,"126, Orikuchi-cho, Makurazaki-shi",Kagoshima,JPN,31.42699,130.26852,Makurazaki,Kagoshima,JPN,31.35833,130.305
JPN,ASAHI MARU NO8,88.99,hsp3,ASAHI GYOGYO KABUSHIKI KAISHA,Pole and line vessel,"126, Orikuchi-cho, Makurazaki-shi",Kagoshima,JPN,31.42699,130.26852,Makurazaki,Kagoshima,JPN,31.35833,130.305
JPN,ASAHI MARU NO8,10.0,hsp1,ASAHI GYOGYO KABUSHIKI KAISHA,Pole and line vessel,"126, Orikuchi-cho, Makurazaki-shi",Kagoshima,JPN,31.42699,130.26852,Makurazaki,Kagoshima,JPN,31.35833,130.305
JPN,ASAHI MARU NO8,83.63,fsm_eez,ASAHI GYOGYO KABUSHIKI KAISHA,Pole and line vessel,"126, Orikuchi-cho, Makurazaki-shi",Kagoshima,JPN,31.42699,130.26852,Makurazaki,Kagoshima,JPN,31.35833,130.305
JPN,ASAHIMARU NO.11,52.81,rmi_eez,ASAHI GYOGYO KABUSHIKI KAISHA,Pole and line vessel,126 ORIGUCHICHO,"MAKURAZAKI-SHI, KAGOSHIMA-KEN",JPN,31.27809,130.30373,Makurazaki,Kagoshima,JPN,31.35833,130.305
JPN,ASAHIMARU NO.11,128.68,hsp3,ASAHI GYOGYO KABUSHIKI KAISHA,Pole and line vessel,126 ORIGUCHICHO,"MAKURAZAKI-SHI, KAGOSHIMA-KEN",JPN,31.27809,130.30373,Makurazaki,Kagoshima,JPN,31.35833,130.305
JPN,ASAHIMARU NO.11,305.46,hsp1,ASAHI GYOGYO KABUSHIKI KAISHA,Pole and line vessel,126 ORIGUCHICHO,"MAKURAZAKI-SHI, KAGOSHIMA-KEN",JPN,31.27809,130.30373,Makurazaki,Kagoshima,JPN,31.35833,130.305
JPN,ASAHIMARU NO.11,0.15,usa2_eez,ASAHI GYOGYO KABUSHIKI KAISHA,Pole and line vessel,126 ORIGUCHICHO,"MAKURAZAKI-SHI, KAGOSHIMA-KEN",JPN,31.27809,130.30373,Makurazaki,Kagoshima,JPN,31.35833,130.305
JPN,CHIRYUMARU NO.3,41.67,hsp3,"Oike, Daisuke",Tuna longliner,"219, UKITSUNIBAN-CHO, MUROTO-SHI, KOCHI-KEN",Kochi,JPN,33.2876,,"Muroto, Kochi Prefecture",Japan,JPN,33.29666,133.18567
JPN,CHIYOMARU NO.3,376.34,hsp1,YAMASHIRO KAZUNORI,Tuna longliner,"– 784-6, Miyahira-Aza, Haebaru-cho, Shimajiri-gun, Okinawa-ken",– Okinawa,– JPN,,,Okinawa,JPN,JPN,26.3344,127.8058
JPN,CHOKYU MARU NO.68,8.13,rmi_eez,YUGEN KAISHA CHOKYU,Tuna longliner,"2-603 3 BAN, 2CHOME, MINAMIHARIMAYA-CHO, KOCHI-SHI, KOCHI",Kochi,JPN,33.56247,133.53012,"Muroto, Kochi Prefecture",Japan,JPN,33.29666,133.18567
JPN,CHOKYU MARU NO.68,2.3,hsp3,YUGEN KAISHA CHOKYU,Tuna longliner,"2-603 3 BAN, 2CHOME, MINAMIHARIMAYA-CHO, KOCHI-SHI, KOCHI",Kochi,JPN,33.56247,133.53012,"Muroto, Kochi Prefecture",Japan,JPN,33.29666,133.18567
JPN,CHOKYU MARU NO.68,0.65,hsp5,YUGEN KAISHA CHOKYU,Tuna longliner,"2-603 3 BAN, 2CHOME, MINAMIHARIMAYA-CHO, KOCHI-SHI, KOCHI",Kochi,JPN,33.56247,133.53012,"Muroto, Kochi Prefecture",Japan,JPN,33.29666,133.18567
JPN,CHOKYU MARU NO.68,4.45,fiji_eez,YUGEN KAISHA CHOKYU,Tuna longliner,"2-603 3 BAN, 2CHOME, MINAMIHARIMAYA-CHO, KOCHI-SHI, KOCHI",Kochi,JPN,33.56247,133.53012,"Muroto, Kochi Prefecture",Japan,JPN,33.29666,133.18567
JPN,DAIKIMARU NO.8,430.66,hsp3,DAIKI GYOGYOU INC.,Tuna longliner,"28-26, AZA, TAKEGASHIMA, SHISHIKUIURA, KAIYO-CHO, KAIFU-GUN, TOKUSHIMA-KEN",Tokushima,JPN,33.4421,134.73125,Shishikui,Tokushima Prefecture,JPN,33.49667,134.13
JPN,DAIKIMARU NO.8,543.27,hsp1,DAIKI GYOGYOU INC.,Tuna longliner,"28-26, AZA, TAKEGASHIMA, SHISHIKUIURA, KAIYO-CHO, KAIFU-GUN, TOKUSHIMA-KEN",Tokushima,JPN,33.4421,134.73125,Shishikui,Tokushima Prefecture,JPN,33.49667,134.13
JPN,EISEIMARU NO.31,212.08,hsp3,"EISEI MARU CO.,LTD",Pole and line vessel,"559-1, Heda, Numazu-shi, Shizuoka",Shizuoka,JPN,35.09028,138.83667,Numazu,Shizuoka Prefecture,JPN,35.11916,138.85306
JPN,EISEIMARU NO.31,72.62,hsp1,"EISEI MARU CO.,LTD",Pole and line vessel,"559-1, Heda, Numazu-shi, Shizuoka",Shizuoka,JPN,35.09028,138.83667,Numazu,Shizuoka Prefecture,JPN,35.11916,138.85306
JPN,EISEIMARU NO.31,24.42,fsm_eez,"EISEI MARU CO.,LTD",Pole and line vessel,"559-1, Heda, Numazu-shi, Shizuoka",Shizuoka,JPN,35.09028,138.83667,Numazu,Shizuoka Prefecture,JPN,35.11916,138.85306
JPN,EISEIMARU NO.8,155.87,hsp3,"EISEI MARU CO.,LTD",Pole and line vessel,"559-1, Heda, Numazu-shi, Shizuoka",Shizuoka,JPN,35.09028,138.83667,Numazu,Shizuoka Prefecture,JPN,35.11916,138.85306
JPN,EISEIMARU NO.8,141.71,hsp1,"EISEI MARU CO.,LTD",Pole and line vessel,"559-1, Heda, Numazu-shi, Shizuoka",Shizuoka,JPN,35.09028,138.83667,Numazu,Shizuoka Prefecture,JPN,35.11916,138.85306
JPN,EISEIMARU NO.8,86.63,fsm_eez,"EISEI MARU CO.,LTD",Pole and line vessel,"559-1, Heda, Numazu-shi, Shizuoka",Shizuoka,JPN,35.09028,138.83667,Numazu,Shizuoka Prefecture,JPN,35.11916,138.85306
JPN,FUJITAFUJIMARU,91.95,hsp3,"FUJITA GYOGYOU COMPANY., Ltd.",Tuna longliner,"1698-2, Kubotsu","Tosashimizu-shi, Kochi",JPN,32.96667,133.20333,Tosashimizu,Kochi,JPN,32.79,133.2375
JPN,FUJITAFUJIMARU,123.29,hsp1,"FUJITA GYOGYOU COMPANY., Ltd.",Tuna longliner,"1698-2, Kubotsu","Tosashimizu-shi, Kochi",JPN,32.96667,133.20333,Tosashimizu,Kochi,JPN,32.79,133.2375
JPN,FUKUICHIMARU NO.128,4.09,hsp1,FUKUICHI GYOGYO KABUSHIKI KAISHA,Tuna purse seiner,"5-9-25 Nakaminate, Yaizu-shi, Shizuoka-ken, Japan",Shizuoka,JPN,34.86933,138.25564,Yaizu,Shizuoka,JPN,34.88333,138.26667
JPN,FUKUICHIMARU NO.128,13.68,fsm_eez,FUKUICHI GYOGYO KABUSHIKI KAISHA,Tuna purse seiner,"5-9-25 Nakaminate, Yaizu-shi, Shizuoka-ken, Japan",Shizuoka,JPN,34.86933,138.25564,Yaizu,Shizuoka,JPN,34.88333,138.26667
JPN,FUKUICHIMARU NO.128,20.48,png_eez,FUKUICHI GYOGYO KABUSHIKI KAISHA,Tuna purse seiner,"5-9-25 Nakaminate, Yaizu-shi, Shizuoka-ken, Japan",Shizuoka,JPN,34.86933,138.25564,Yaizu,Shizuoka,JPN,34.88333,138.26667
JPN,FUKUICHIMARU NO.128,3.0,solomon_islands_eez,FUKUICHI GYOGYO KABUSHIKI KAISHA,Tuna purse seiner,"5-9-25 Nakaminate, Yaizu-shi, Shizuoka-ken, Japan",Shizuoka,JPN,34.86933,138.25564,Yaizu,Shizuoka,JPN,34.88333,138.26667
JPN,FUKUICHIMARU NO88,621.77,fsm_eez,FUKUICHI GYOGYO KABUSHIKI KAISHA,Tuna purse seiner,"5-9-25 Nakaminto, Yaizu-shi, Shizuoka-ken -- Shizuoka -- JPN -- 34.96608 -- 138.22667",,,,,Yaizu,Shizuoka,JPN,34.88333,138.26667
JPN,FUKUICHIMARU NO88,813.13,png_eez,FUKUICHI GYOGYO KABUSHIKI KAISHA,Tuna purse seiner,"5-9-25 Nakaminto, Yaizu-shi, Shizuoka-ken -- Shizuoka -- JPN -- 34.96608 -- 138.22667",,,,,Yaizu,Shizuoka,JPN,34.88333,138.26667
JPN,FUKUTOKUMARU NO.37,24.75,hsp3,"FUKUTOKU GYOGYO CO.,LTD.",Tuna longliner,"198-5, Kamikosaba, Karakuwa-cho, Kesennuma-shi, Miyagi-ken",Miyagi,JPN,38.9325,141.55611,Kesennuma,Miyagi,JPN,38.92333,141.57306
JPN,FUKUTOKUMARU NO.37,4063.4,fsm_eez,"FUKUTOKU GYOGYO CO.,LTD.",Tuna longliner,"198-5, Kamikosaba, Karakuwa-cho, Kesennuma-shi, Miyagi-ken",Miyagi,JPN,38.9325,141.55611,Kesennuma,Miyagi,JPN,38.92333,141.57306
JPN,FUKUTOKUMARU NO.37,299.14,png_eez,"FUKUTOKU GYOGYO CO.,LTD.",Tuna longliner,"198-5, Kamikosaba, Karakuwa-cho, Kesennuma-shi, Miyagi-ken",Miyagi,JPN,38.9325,141.55611,Kesennuma,Miyagi,JPN,38.92333,141.57306
JPN,FUKUTOKUMARU NO.38,1012.69,fsm_eez,"FUKUTOKU GYOGYO CO.,LTD.",Tuna longliner,"198-5 Kamikosaba, Karakuwa-cho, Kesennuma-shi, Miyagi",Miyagi,JPN,38.91444,141.57278,Kesennuma,Miyagi,JPN,38.92333,141.57306
JPN,FUKUTOKUMARU NO.88,15.3,hsp1,"FUKUTOKU GYOGYO CO.,LTD",Tuna longliner,"198-5, Kamikosaba, Karakuwa-cho, Kesennuma-shi, Miyagi-ken",Miyagi,JPN,38.9325,141.55556,Kesennuma,Miyagi,JPN,38.92333,141.57306
JPN,FUKUTOKUMARU NO.88,15.3,hsp1,FUKUTOKU SUISAN INC,Pole and line vessel,"134-34, Katagami, Nango-cho, Nichinan-shi, Miyazaki",Miyazaki,JPN,31.97633,131.408,Nichinan,Miyazaki,JPN,31.2425,131.5725
JPN,FUKUTOKUMARU NO.88,1148.11,fsm_eez,"FUKUTOKU GYOGYO CO.,LTD",Tuna longliner,"198-5, Kamikosaba, Karakuwa-cho, Kesennuma-shi, Miyagi-ken",Miyagi,JPN,38.9325,141.55556,Kesennuma,Miyagi,JPN,38.92333,141.57306
JPN,FUKUTOKUMARU NO.88,1148.11,fsm_eez,FUKUTOKU SUISAN INC,Pole and line vessel,"134-34, Katagami, Nango-cho, Nichinan-shi, Miyazaki",Miyazaki,JPN,31.97633,131.408,Nichinan,Miyazaki,JPN,31.2425,131.5725
JPN,FUKUYO MARU NO.5,1401.91,fsm_eez,FUKUYO SUISAN KABUSHIKI KAISHA,Tuna longliner,"5-2, UOITCIBAMAE, KESENNUMA-SHI, MIYAGI",MIYAGI,JPN,38.89634,141.59027,Kesennuma,Miyagi,JPN,38.92333,141.57306
JPN,FUKUYO MARU NO.7,822.07,fsm_eez,FUKUYO SUISAN KABUSHIKI KAISHA,Tuna longliner,"5-2 UOICHIBAMAE, KESENNUMA-SHI, MIYAGI -- Miyagi -- JPN -- 38.91000 -- 141.58250",,,,,Kesennuma,Miyagi,JPN,38.92333,141.57306
JPN,GENKICHI MARU NO.27,1.25,hsp1,YUGENKAISHA GENKICHI MARU GYOGYO,Pole and line vessel,"1794 Wagu, Shima-cho, Shima-shi, Mie-ken",Mie,JPN,34.29345,136.89785,Shima,Mie,JPN,34.475,136.84972
JPN,GENPUKU MARU NO.81,0.89,usa2_eez,KANEIBUSSAN KABUSHIKI-KAISHA,Tuna purse seiner,"2-7-18 Narutaki, Nagasaki-shi, Nagasaki-ken -- Nagasaki -- JPN -- 32.75500 -- 129.87778",,,,,Hirado,Nagasaki,JPN,33.39944,129.49083
JPN,GENPUKU MARU NO.81,24.23,fsm_eez,KANEIBUSSAN KABUSHIKI-KAISHA,Tuna purse seiner,"2-7-18 Narutaki, Nagasaki-shi, Nagasaki-ken -- Nagasaki -- JPN -- 32.75500 -- 129.87778",,,,,Hirado,Nagasaki,JPN,33.39944,129.49083
JPN,GENPUKU MARU NO.81,6.48,png_eez,KANEIBUSSAN KABUSHIKI-KAISHA,Tuna purse seiner,"2-7-18 Narutaki, Nagasaki-shi, Nagasaki-ken -- Nagasaki -- JPN -- 32.75500 -- 129.87778",,,,,Hirado,Nagasaki,JPN,33.39944,129.49083
JPN,GENPUKUMARU NO.11,217.69,fsm_eez,TOYOGYOGYO KABUSHIKI KAISHA,Purse seiner,"2-7-18, Narutaki","Nagasaki-shi, Nagasaki-ken",JPN,32.78,129.87333,Hirado,Nagasaki,JPN,33.39944,129.49083
JPN,GENPUKUMARU NO.11,461.32,png_eez,TOYOGYOGYO KABUSHIKI KAISHA,Purse seiner,"2-7-18, Narutaki","Nagasaki-shi, Nagasaki-ken",JPN,32.78,129.87333,Hirado,Nagasaki,JPN,33.39944,129.49083
JPN,HAKKO MARU NO2,54.48,fsm_eez,HAKKO GYOGYO KABUSHIKI KAISHA,Tuna purse seiner,"1-3-24, Nakasato","Ishinomaki-shi, Miyagi-ken",JPN,38.43833,141.2925,Ishinomaki,Miyagi,JPN,38.43389,141.29361
JPN,HAKKO MARU NO2,23.41,png_eez,HAKKO GYOGYO KABUSHIKI KAISHA,Tuna purse seiner,"1-3-24, Nakasato","Ishinomaki-shi, Miyagi-ken",JPN,38.43833,141.2925,Ishinomaki,Miyagi,JPN,38.43389,141.29361
JPN,HANEIMARU NO.36,361.14,hsp3,HANEI INC,Tuna longliner,"3-11-21, Aburatsu, Nichinan-shi, Miyazaki -- Miyazaki -- JPN -- 31.27480 -- 131.56917",,,,,Nichinan,Miyazaki,JPN,31.2425,131.5725
JPN,HASHIMURATERUMARU,0.36,hsp3,"HASHIMURA CO.,LTD",Tuna longliner,"2477-1, USA, USA-CHO, TOSA-SHI, KOCHI",KOCHI,JPN,33.32,133.75,Kochi,Kochi,JPN,33.5617,133.2812
JPN,HIROMARU,156.66,hsp1,"Kinjo, Kazuhiko",Tuna longliner,"1-32-21, YOGI, OKINAWA-SHI, OKINAWA",Okinawa,JPN,26.33745,127.79935,"Naha, Okinawa",Okinawa,JPN,26.2125,127.6811
JPN,HIROMARU,441.01,palau_eez,"Kinjo, Kazuhiko",Tuna longliner,"1-32-21, YOGI, OKINAWA-SHI, OKINAWA",Okinawa,JPN,26.33745,127.79935,"Naha, Okinawa",Okinawa,JPN,26.2125,127.6811
JPN,HOSHIN MARU NO.62,456.96,fsm_eez,"IKEDA SUISAN CO,LTD",Tuna longliner,"370 Ashizaki, Nyusen-machi, Shimonikawa-gun, Toyama",Toyama Prefecture,JPN,36.59635,137.33877,Nyuzen,Toyama,JPN,36.83833,137.29944
JPN,HOSHIN MARU NO.81,33.39,hsp4,"IKEDA SUISAN CO,LTD",Tuna longliner,"370 Ashizaki Nyugen-machi, Shimoniikawa-gun",Toyama-ken,JPN,36.83111,137.105,Nyuzen,Toyama,JPN,36.83833,137.29944
JPN,HOSHIN MARU NO.81,1294.66,fsm_eez,"IKEDA SUISAN CO,LTD",Tuna longliner,"370 Ashizaki Nyugen-machi, Shimoniikawa-gun",Toyama-ken,JPN,36.83111,137.105,Nyuzen,Toyama,JPN,36.83833,137.29944
JPN,HOSHINMARU NO.78,0.08,hsp3,"IKEDA SUISAN Co.,LTD",Tuna longliner,"370 Ashizaki, Nyūzen-machi, Shimonikawa-gun, Toyama",Toyama,JPN,37.0625,137.36833,Nyuzen,Toyama,JPN,36.83833,137.29944
JPN,HOSHINMARU NO.78,0.82,fsm_eez,"IKEDA SUISAN Co.,LTD",Tuna longliner,"370 Ashizaki, Nyūzen-machi, Shimonikawa-gun, Toyama",Toyama,JPN,37.0625,137.36833,Nyuzen,Toyama,JPN,36.83833,137.29944
JPN,HOSHINMARU NO.78,473.29,fsm_eez,"IKEDA SUISAN Co.,LTD",Tuna longliner,"370 Ashizaki, Nyūzen-machi, Shimonikawa-gun, Toyama",Toyama,JPN,37.0625,137.36833,Nyuzen,Toyama,JPN,36.83833,137.29944
JPN,ICHIEIMARU NO.88,261.88,hsp1,"Yumoto, Toshimitsu",Longliner,"2232, Motokou, Muroto-shi, Kochi-ken, Japan",Muroto-shi/Kochi-ken,JPN,33.28472,,"Muroto, Kochi Prefecture",Japan,JPN,33.29666,133.18567
JPN,INARIMARU NO.85,75.57,rmi_eez,YUGENGAISHA  HIROYA,Pole and line vessel,"9547 Hasaki, Kamisu-shi, Ibaraki",Ibaraki,JPN,35.9423,140.65007,Kamisu-Shi,Ibaraki Prefecture,JPN,35.91667,140.61667
JPN,INARIMARU NO.85,376.16,hsp3,YUGENGAISHA  HIROYA,Pole and line vessel,"9547 Hasaki, Kamisu-shi, Ibaraki",Ibaraki,JPN,35.9423,140.65007,Kamisu-Shi,Ibaraki Prefecture,JPN,35.91667,140.61667
JPN,INARIMARU NO.85,35.25,fsm_eez,YUGENGAISHA  HIROYA,Pole and line vessel,"9547 Hasaki, Kamisu-shi, Ibaraki",Ibaraki,JPN,35.9423,140.65007,Kamisu-Shi,Ibaraki Prefecture,JPN,35.91667,140.61667
JPN,IROHAMARU  NO.71,264.52,hsp3,"SANKO CO.,LTD",Tuna longliner,"4-17-10, Nishizakicho, Itoman-City",Okinawa,JPN,26.10632,127.68025,Itoman,Okinawa,JPN,26.11667,127.68194
JPN,IROHAMARU  NO.71,237.1,hsp1,"SANKO CO.,LTD",Tuna longliner,"4-17-10, Nishizakicho, Itoman-City",Okinawa,JPN,26.10632,127.68025,Itoman,Okinawa,JPN,26.11667,127.68194
JPN,IROHAMARU NO.51,591.68,hsp1,"SANKO CO.,LTD",Tuna longliner,"4-17-10, Nishizaki-cho, Itoman-city, Okinawa",Okinawa,JPN,26.1214,127.6589,Itoman,Okinawa,JPN,26.11667,127.68194
JPN,KAGOSHIMA MARU,128.31,hsp1,KOKURITSUDAIGAKUHOJIN KAGOSHIMA DAIGAKU,Fishery research vessel,"1-21-24, Korimoto","Kagoshima-shi, Kagoshima-ken",JPN,31.56,130.55778,Kagoshima,Kagoshima,JPN,31.596139,130.557799
JPN,KAGOSHIMA MARU,13.65,palau_eez,KOKURITSUDAIGAKUHOJIN KAGOSHIMA DAIGAKU,Fishery research vessel,"1-21-24, Korimoto","Kagoshima-shi, Kagoshima-ken",JPN,31.56,130.55778,Kagoshima,Kagoshima,JPN,31.596139,130.557799
JPN,KAIENMARU NO.1,145.32,hsp3,"TOSAYOU Co., Ltd",Tuna longliner,"1978, Mukaiyama-aza, Susaki, Susaki-shi, Kochi-ken",Kochi,JPN,33.36712,132.85555,Susaki,Kochi,JPN,33.19,133.19944
JPN,KAIENMARU NO.50,1010.27,hsp1,MASAHITO UMADUME,Tuna longliner,"15-12, Yamate-Cho, Susaki-Shi, Kochi",Kochi,JPN,33.30832,133.4725,Susaki,Kochi,JPN,33.19,133.19944
JPN,KAIENMARU NO.57,211.06,hsp1,"TOSAYO CO.,LTD",Tuna longliner,"1978, Aza-Mukaiyama, Susaki, Susaki-shi, Kochi",Kochi,JPN,33.34333,133.325,Susaki,Kochi,JPN,33.19,133.19944
JPN,KAIENMARU NO.77,274.82,hsp3,"TOSAYO Co.,LTD",Tuna longliner,"1978, Aza-Mukaiyama, Susaki, Susaki-shi, Kochi",Kochi,JPN,33.37919,133.24351,Susaki,Kochi,JPN,33.19,133.19944
JPN,KAIENMARU NO.77,59.09,hsp1,"TOSAYO Co.,LTD",Tuna longliner,"1978, Aza-Mukaiyama, Susaki, Susaki-shi, Kochi",Kochi,JPN,33.37919,133.24351,Susaki,Kochi,JPN,33.19,133.19944
JPN,KAIENMARU NO.88,163.73,hsp3,"TOSAYOU Co., Ltd.",Tuna longliner,"1978 MUKAIYAMA, AZA, SUSAKI, SHUSAKI-SHI, KOCHI",Kochi,JPN,33.28,133.51972,Susaki,Kochi,JPN,33.19,133.19944
JPN,KAIENMARU NO.88,94.06,hsp1,"TOSAYOU Co., Ltd.",Tuna longliner,"1978 MUKAIYAMA, AZA, SUSAKI, SHUSAKI-SHI, KOCHI",Kochi,JPN,33.28,133.51972,Susaki,Kochi,JPN,33.19,133.19944
JPN,KAIENMARU NO.88,1.68,usa2_eez,"TOSAYOU Co., Ltd.",Tuna longliner,"1978 MUKAIYAMA, AZA, SUSAKI, SHUSAKI-SHI, KOCHI",Kochi,JPN,33.28,133.51972,Susaki,Kochi,JPN,33.19,133.19944
